Employee_ID,Type,Department,Area,Region_Lat,Region_Long,Legal_Entity,Product,Title,Gender,Marital_Status,prev_emplr_tenure,Home_Work_Match,Age,Quart_Tenure,Type,Department,Area,Region_Lat,Region_Long,Legal_Entity,Product,Title,Gender,Marital_Status,prev_emplr_tenure,Home_Work_Match,Age,Quart_Tenure
804865,Existing,Dept-1,Area-1,39.90421,116.4074,Entity-4,Product-3,Grade-8,F,Single,0.59,0,31.73169062,4.422222222,Existing,Dept-1,Area-1,39.90421,116.4074,Entity-4,Product-3,Grade-8,F,Single,0.59,0,31.9835729,5.444444444
804877,Existing,Dept-1,Other,43.83788,126.5496,Entity-1,Product-19,Grade-8,F,Single,0.08,,25.11978097,4.411111111,Existing,Dept-1,Other,43.83788,126.5496,Entity-1,Product-19,Grade-8,F,Single,0.08,0,25.37166324,5.433333333
804907,Existing,Dept-1,Area-4,31.86118,117.2849,Entity-3,Product-7,Grade-8,F,Single,0.5,1,28.30390144,4.377777778,Existing,Dept-1,Area-4,31.86118,117.2849,Entity-3,Product-7,Grade-8,F,Single,0.5,1,28.55578371,5.4
804916,Existing,Dept-1,Area-4,32.06171,118.7632,Entity-4,Product-13,Grade-8,F,Single,1.25,,25.78507871,4.322222222,Existing,Dept-1,Area-4,32.06171,118.7632,Entity-4,Product-13,Grade-8,F,Single,1.25,0,26.03696099,5.344444444
804922,Existing,Dept-1,Area-3,30.26744,120.1528,Entity-4,Product-3,Grade-8,F,Single,1.17,1,24.55852156,4.344444444,Existing,Dept-1,Area-3,30.26744,120.1528,Entity-4,Product-3,Grade-8,F,Single,1.17,1,24.81040383,5.366666667
804927,Existing,Dept-1,Area-4,31.86118,117.2849,Entity-3,Product-8,Grade-8,M,Single,0.8,1,26.5927447,4.5,Existing,Dept-1,Area-4,31.86118,117.2849,Entity-3,Product-8,Grade-8,M,Single,0.8,1,26.84462697,5.522222222
804931,Existing,Dept-1,Area-6,34.76552,113.7536,Entity-4,Product-7,Grade-8,M,Single,2.48,1,25.99863107,3.944444444,Existing,Dept-1,Area-6,34.76552,113.7536,Entity-4,Product-7,Grade-8,M,Single,2.48,1,26.25051335,4.966666667
804934,Existing,Dept-1,Area-6,34.76552,113.7536,Entity-4,Product-7,Grade-8,M,Single,0.93,,24.09034908,4.222222222,Existing,Dept-1,Area-6,34.76552,113.7536,Entity-4,Product-7,Grade-8,M,Single,0.93,0,24.34223135,5.244444444
804977,Existing,Dept-1,Area-8,26.10078,119.2951,Entity-3,Product-6,Grade-8,F,Single,0.33,1,25.24024641,4.255555556,Existing,Dept-1,Area-8,26.10078,119.2951,Entity-3,Product-6,Grade-8,F,Single,0.33,1,25.49212868,5.277777778
804983,Existing,Dept-1,Other,38.03706,114.4687,Entity-4,Product-8,Grade-8,M,Single,1.86,1,27.24161533,4.011111111,Existing,Dept-1,Other,38.03706,114.4687,Entity-4,Product-8,Grade-8,M,Single,1.86,1,27.4934976,5.033333333
804985,Existing,Dept-1,Other,38.03706,114.4687,Entity-4,Product-7,Grade-8,F,Single,0.41,1,23.37850787,3.844444444,Existing,Dept-1,Other,38.03706,114.4687,Entity-4,Product-7,Grade-8,F,Single,0.41,1,23.63039014,4.866666667
804986,Existing,Dept-1,Other,38.03706,114.4687,Entity-4,Product-8,Grade-8,F,Marr.,2.5,1,28.97741273,4.011111111,Existing,Dept-1,Other,38.03706,114.4687,Entity-4,Product-8,Grade-8,F,Marr.,2.5,1,29.229295,5.033333333
804987,Existing,Dept-1,Other,40.81739,111.7663,Entity-3,Product-8,Grade-8,M,Single,0.64,,26.46954141,4.011111111,Existing,Dept-1,Other,40.81739,111.7663,Entity-3,Product-8,Grade-8,M,Single,0.64,0,26.72142368,5.033333333
804990,Existing,Dept-1,Other,26.10078,119.2951,Entity-1,Product-18,Grade-8,M,Single,0.25,1,25.15811088,4.222222222,Existing,Dept-1,Other,26.10078,119.2951,Entity-1,Product-18,Grade-8,M,Single,0.25,1,25.40999316,5.244444444
805005,Existing,Dept-1,Area-1,39.90421,116.4074,Entity-4,Product-13,Grade-8,M,Single,0,0,24.31211499,4.166666667,Existing,Dept-1,Area-1,39.90421,116.4074,Entity-4,Product-13,Grade-8,M,Single,0,0,24.56399726,5.188888889
805007,Existing,Dept-1,Area-9,25.04581,102.71,Entity-3,Product-8,Grade-8,M,Single,0.95,1,25.0568104,4.222222222,Existing,Dept-1,Area-9,25.04581,102.71,Entity-3,Product-8,Grade-8,M,Single,0.95,1,25.30869268,5.244444444
805011,Existing,Dept-1,Other,39.08416,117.201,Entity-1,Product-19,Grade-8,M,Single,0.67,1,27.08281999,4.1,Existing,Dept-1,Other,39.08416,117.201,Entity-1,Product-19,Grade-8,M,Single,0.67,1,27.33470226,5.122222222
805016,Existing,Dept-1,Area-9,26.59819,106.7074,Entity-3,Product-6,Grade-8,F,Single,0.78,0,23.9945243,4.266666667,Existing,Dept-1,Area-9,26.59819,106.7074,Entity-3,Product-6,Grade-8,F,Single,0.78,0,24.24640657,5.288888889
805021,Existing,Dept-1,Other,43.83788,126.5496,Entity-3,Product-8,Grade-8,M,Single,0.19,1,27.69609856,4.111111111,Existing,Dept-1,Other,43.83788,126.5496,Entity-3,Product-8,Grade-8,M,Single,0.19,1,27.94798084,5.133333333
805029,Existing,Dept-1,Other,23.13219,113.2665,Entity-1,Product-19,Grade-8,F,Single,0.54,,23.9945243,4.044444444,Existing,Dept-1,Other,23.13219,113.2665,Entity-1,Product-19,Grade-8,F,Single,0.54,0,24.24640657,5.066666667
805031,Existing,Dept-1,Area-9,30.65165,104.0759,Entity-4,Product-13,Grade-8,M,Single,1.59,1,25.98767967,4.033333333,Existing,Dept-1,Area-9,30.65165,104.0759,Entity-4,Product-13,Grade-8,M,Single,1.59,1,26.23956194,5.055555556
805035,Existing,Dept-1,Other,31.23042,121.4737,Entity-3,Product-13,Grade-8,M,Single,0,1,22.23408624,4.033333333,Existing,Dept-1,Other,31.23042,121.4737,Entity-3,Product-13,Grade-8,M,Single,0,1,22.48596851,5.055555556
805038,Existing,Dept-1,Other,31.23042,121.4737,Entity-3,Product-6,Grade-8,M,Single,0,1,23.70157426,4.088888889,Existing,Dept-1,Other,31.23042,121.4737,Entity-3,Product-6,Grade-8,M,Single,0,1,23.95345654,5.111111111
805039,Existing,Dept-1,Area-3,30.26744,120.1528,Entity-1,Product-3,Grade-8,M,Single,0.17,,26.78439425,4.044444444,Existing,Dept-1,Area-3,30.26744,120.1528,Entity-1,Product-3,Grade-8,M,Single,0.17,0,27.03627652,5.066666667
805044,Existing,Dept-1,Area-6,36.66853,117.0204,Entity-4,Product-7,Grade-8,F,Marr.,1.81,1,29.43189596,4.044444444,Existing,Dept-1,Area-6,36.66853,117.0204,Entity-4,Product-7,Grade-8,F,Marr.,1.81,1,29.68377823,5.066666667
805045,Existing,Dept-1,Other,30.5465,114.3419,Entity-1,Product-18,Grade-8,M,Single,0,,23.52635181,4.044444444,Existing,Dept-1,Other,30.5465,114.3419,Entity-1,Product-18,Grade-8,M,Single,0,0,23.77823409,5.066666667
805050,Existing,Dept-1,Other,31.23042,121.4737,Entity-3,Product-6,Grade-8,M,Single,0,,27.63312799,4.022222222,Existing,Dept-1,Other,31.23042,121.4737,Entity-3,Product-6,Grade-8,M,Single,0,0,27.88501027,5.044444444
805057,Existing,Dept-1,Area-9,30.65165,104.0759,Entity-3,Product-8,Grade-8,M,Single,0.21,,25.80150582,4.044444444,Existing,Dept-1,Area-9,30.65165,104.0759,Entity-3,Product-8,Grade-8,M,Single,0.21,0,26.05338809,5.066666667
805062,Existing,Dept-1,Other,43.79303,87.6277,Entity-1,Product-18,Grade-8,F,Single,0.61,1,24.51471595,4.044444444,Existing,Dept-1,Other,43.79303,87.6277,Entity-1,Product-18,Grade-8,F,Single,0.61,1,24.76659822,5.066666667
805072,Existing,Dept-1,Area-7,23.13219,113.2665,Entity-4,Product-3,Grade-8,F,Single,0.75,1,26.74606434,4.044444444,Existing,Dept-1,Area-7,23.13219,113.2665,Entity-4,Product-3,Grade-8,F,Single,0.75,1,26.99794661,5.066666667
805075,Existing,Dept-1,Area-7,23.13219,113.2665,Entity-4,Product-7,Grade-8,M,Single,0.68,,24.5065024,4.044444444,Existing,Dept-1,Area-7,23.13219,113.2665,Entity-4,Product-7,Grade-8,M,Single,0.68,0,24.75838467,5.066666667
805077,Existing,Dept-1,Area-1,39.90421,116.4074,Entity-1,Other,Grade-8,F,Single,0,0,23.8220397,4.044444444,Existing,Dept-1,Area-1,39.90421,116.4074,Entity-1,Other,Grade-8,F,Single,0,0,24.07392197,5.066666667
805079,Existing,Dept-1,Area-1,39.90421,116.4074,Entity-1,Other,Grade-8,M,Single,0,0,27.40588638,4.044444444,Existing,Dept-1,Area-1,39.90421,116.4074,Entity-1,Other,Grade-8,M,Single,0,0,27.65776865,5.066666667
805084,Existing,Dept-1,Area-7,23.13219,113.2665,Entity-1,Product-4,Grade-8,F,Single,0.59,,23.6495551,4.044444444,Existing,Dept-1,Area-7,23.13219,113.2665,Entity-1,Product-4,Grade-8,F,Single,0.59,0,23.90143737,5.066666667
805086,Existing,Dept-1,Other,39.08416,117.201,Entity-4,Product-7,Grade-8,M,Single,1.92,,24.99657769,4.011111111,Existing,Dept-1,Other,39.08416,117.201,Entity-4,Product-7,Grade-8,M,Single,1.92,0,25.24845996,5.033333333
805088,Existing,Dept-1,Area-9,29.56301,106.5516,Entity-1,Other,Grade-8,M,Single,0.33,0,22.68583162,4.044444444,Existing,Dept-1,Area-9,29.56301,106.5516,Entity-1,Other,Grade-8,M,Single,0.33,0,22.93771389,5.066666667
805092,Existing,Dept-1,Area-3,30.26744,120.1528,Entity-3,Product-6,Grade-8,F,Single,2.28,,23.53182752,4.044444444,Existing,Dept-1,Area-3,30.26744,120.1528,Entity-3,Product-6,Grade-8,F,Single,2.28,0,23.78370979,5.066666667
805096,Existing,Dept-1,Area-3,30.26744,120.1528,Entity-4,Product-7,Grade-8,M,Single,2.95,1,25.70020534,4.011111111,Existing,Dept-1,Area-3,30.26744,120.1528,Entity-4,Product-7,Grade-8,M,Single,2.95,1,25.95208761,5.033333333
805102,Existing,Dept-1,Area-8,30.5465,114.3419,Entity-4,Product-7,Grade-8,F,Single,1,1,24.93634497,4.011111111,Existing,Dept-1,Area-8,30.5465,114.3419,Entity-4,Product-7,Grade-8,F,Single,1,1,25.18822724,5.033333333
805106,Existing,Dept-1,Area-4,32.06171,118.7632,Entity-4,Product-13,Grade-8,M,Single,0.25,,23.49075975,4.044444444,Existing,Dept-1,Area-4,32.06171,118.7632,Entity-4,Product-13,Grade-8,M,Single,0.25,0,23.74264203,5.066666667
805107,Existing,Dept-1,Area-4,32.06171,118.7632,Entity-3,Product-8,Grade-8,F,Single,0.31,,23.68240931,4.044444444,Existing,Dept-1,Area-4,32.06171,118.7632,Entity-3,Product-8,Grade-8,F,Single,0.31,0,23.93429158,5.066666667
805110,Existing,Dept-1,Area-4,32.06171,118.7632,Entity-4,Product-7,Grade-8,F,Single,0,1,24.78576318,4.044444444,Existing,Dept-1,Area-4,32.06171,118.7632,Entity-4,Product-7,Grade-8,F,Single,0,1,25.03764545,5.066666667
805112,Existing,Dept-1,Other,34.26547,108.9542,Entity-3,Product-8,Grade-8,M,Single,0.75,1,25.7467488,4,Existing,Dept-1,Other,34.26547,108.9542,Entity-3,Product-8,Grade-8,M,Single,0.75,1,25.99863107,5.022222222
805116,Existing,Dept-1,Other,39.90421,116.4074,Entity-1,Product-9,Grade-8,M,Single,0,,26.091718,4.011111111,Existing,Dept-1,Other,39.90421,116.4074,Entity-1,Product-9,Grade-8,M,Single,0,0,26.34360027,5.033333333
805125,Existing,Dept-1,Area-7,23.13219,113.2665,Entity-1,Product-4,Grade-8,M,Single,0,,24.31759069,4.044444444,Existing,Dept-1,Area-7,23.13219,113.2665,Entity-1,Product-4,Grade-8,M,Single,0,0,24.56947296,5.066666667
805129,Existing,Dept-1,Area-7,22.81548,108.3275,Entity-4,Product-6,Grade-8,M,Single,0.36,1,25.045859,4.044444444,Existing,Dept-1,Area-7,22.81548,108.3275,Entity-4,Product-6,Grade-8,M,Single,0.36,1,25.29774127,5.066666667
805133,Existing,Dept-1,Area-1,39.90421,116.4074,Entity-1,Other,Grade-8,M,Single,2.64,,25.65092402,3.955555556,Existing,Dept-1,Area-1,39.90421,116.4074,Entity-1,Other,Grade-8,M,Single,2.64,0,25.9028063,4.977777778
805134,Existing,Dept-1,Area-1,39.90421,116.4074,Entity-4,Product-13,Grade-8,M,Single,1.85,0,26.90485969,4.022222222,Existing,Dept-1,Area-1,39.90421,116.4074,Entity-4,Product-13,Grade-8,M,Single,1.85,0,27.15674196,5.044444444
805150,Existing,Dept-1,Area-1,39.90421,116.4074,Entity-1,Other,Grade-8,M,Single,1.43,0,27.32648871,3.933333333,Existing,Dept-1,Area-1,39.90421,116.4074,Entity-1,Other,Grade-8,M,Single,1.43,0,27.57837098,4.955555556
805159,Existing,Dept-1,Other,31.23042,121.4737,Entity-3,Other,Grade-8,M,Single,0,1,22.98973306,4,Existing,Dept-1,Other,31.23042,121.4737,Entity-3,Other,Grade-8,M,Single,0,1,23.24161533,5.022222222
805160,Existing,Dept-1,Other,31.23042,121.4737,Entity-3,Product-6,Grade-8,F,Single,0,0,23.1211499,3.944444444,Existing,Dept-1,Other,31.23042,121.4737,Entity-3,Product-6,Grade-8,F,Single,0,0,23.37303217,4.966666667
805163,Existing,Dept-1,Other,43.79303,87.6277,Entity-3,Product-8,Grade-8,M,Single,0.58,1,25.09787817,3.955555556,Existing,Dept-1,Other,43.79303,87.6277,Entity-3,Product-8,Grade-8,M,Single,0.58,1,25.34976044,4.977777778
805166,Existing,Dept-1,Other,45.74237,126.6617,Entity-3,Product-4,Grade-8,M,Marr.,0,,27.3045859,4.011111111,Existing,Dept-1,Other,45.74237,126.6617,Entity-3,Product-4,Grade-8,M,Marr.,0,0,27.55646817,5.033333333
805185,Existing,Dept-1,Area-4,32.06171,118.7632,Entity-3,Product-13,Grade-8,M,Single,0.41,,23.321013,4.044444444,Existing,Dept-1,Area-4,32.06171,118.7632,Entity-3,Product-13,Grade-8,M,Single,0.41,0,23.57289528,5.066666667
805193,Existing,Dept-1,Area-9,29.56301,106.5516,Entity-4,Product-13,Grade-8,F,Single,1.08,,27.69609856,3.877777778,Existing,Dept-1,Area-9,29.56301,106.5516,Entity-4,Product-13,Grade-8,F,Single,1.08,0,27.94798084,4.9
805194,Existing,Dept-1,Area-9,29.56301,106.5516,Entity-3,Product-8,Grade-8,F,Single,0.18,,25.08418891,3.877777778,Existing,Dept-1,Area-9,29.56301,106.5516,Entity-3,Product-8,Grade-8,F,Single,0.18,0,25.33607118,4.9
805206,Existing,Dept-1,Area-9,29.56301,106.5516,Entity-4,Product-13,Grade-8,F,Single,0.65,0,27.36481862,3.877777778,Existing,Dept-1,Area-9,29.56301,106.5516,Entity-4,Product-13,Grade-8,F,Single,0.65,0,27.61670089,4.9
805207,Existing,Dept-1,Other,34.26547,108.9542,Entity-3,Product-8,Grade-8,F,Single,0.45,0,24.12046543,3.866666667,Existing,Dept-1,Other,34.26547,108.9542,Entity-3,Product-8,Grade-8,F,Single,0.45,0,24.37234771,4.888888889
805209,Existing,Dept-1,Area-6,36.66853,117.0204,Entity-4,Product-3,Grade-8,F,Single,0.62,0,24.72279261,3.855555556,Existing,Dept-1,Area-6,36.66853,117.0204,Entity-4,Product-3,Grade-8,F,Single,0.62,0,24.97467488,4.877777778
805211,Existing,Dept-1,Other,23.13219,113.2665,Entity-1,Other,Grade-8,M,Marr.,2.38,,31.2936345,3.866666667,Existing,Dept-1,Other,23.13219,113.2665,Entity-1,Other,Grade-8,M,Marr.,2.38,0,31.54551677,4.888888889
805212,Existing,Dept-1,Area-2,31.23042,121.4737,Entity-3,Product-5,Grade-8,M,Single,0,0,25.54140999,3.955555556,Existing,Dept-1,Area-2,31.23042,121.4737,Entity-3,Product-5,Grade-8,M,Single,0,0,25.79329227,4.977777778
805213,Existing,Dept-1,Area-6,34.76552,113.7536,Entity-4,Product-7,Grade-8,F,Single,0.41,1,22.38466804,3.855555556,Existing,Dept-1,Area-6,34.76552,113.7536,Entity-4,Product-7,Grade-8,F,Single,0.41,1,22.63655031,4.877777778
805216,Existing,Dept-1,Area-6,34.76552,113.7536,Entity-3,Product-4,Grade-8,F,Single,0.92,1,26.01505818,3.722222222,Existing,Dept-1,Area-6,34.76552,113.7536,Entity-3,Product-4,Grade-8,F,Single,0.92,1,26.26694045,4.744444444
805218,Existing,Dept-1,Other,39.08416,117.201,Entity-3,Product-8,Grade-8,M,Single,2.56,1,33.84804928,3.722222222,Existing,Dept-1,Other,39.08416,117.201,Entity-3,Product-8,Grade-8,M,Single,2.56,1,34.09993155,4.744444444
805220,Existing,Dept-1,Area-3,30.26744,120.1528,Entity-4,Product-7,Grade-8,F,Single,0,,23.64681725,3.877777778,Existing,Dept-1,Area-3,30.26744,120.1528,Entity-4,Product-7,Grade-8,F,Single,0,0,23.89869952,4.9
805227,Existing,Dept-1,Area-3,30.26744,120.1528,Entity-4,Product-3,Grade-8,F,Single,1.5,0,32.09856263,3.877777778,Existing,Dept-1,Area-3,30.26744,120.1528,Entity-4,Product-3,Grade-8,F,Single,1.5,0,32.3504449,4.9
805228,Existing,Dept-1,Area-3,30.26744,120.1528,Entity-4,Product-6,Grade-8,F,Single,1.37,1,24.72553046,3.877777778,Existing,Dept-1,Area-3,30.26744,120.1528,Entity-4,Product-6,Grade-8,F,Single,1.37,1,24.97741273,4.9
805232,Existing,Dept-1,Area-3,30.26744,120.1528,Entity-4,Product-13,Grade-8,M,Single,0.5,,24.16427105,3.855555556,Existing,Dept-1,Area-3,30.26744,120.1528,Entity-4,Product-13,Grade-8,M,Single,0.5,0,24.41615332,4.877777778
805234,Existing,Dept-1,Other,40.81739,111.7663,Entity-3,Product-8,Grade-8,M,Single,1,,25.28952772,3.833333333,Existing,Dept-1,Other,40.81739,111.7663,Entity-3,Product-8,Grade-8,M,Single,1,0,25.54140999,4.855555556
805239,Existing,Dept-1,Area-6,36.66853,117.0204,Entity-1,Product-13,Grade-8,M,Marr.,0.58,,26.37371663,3.833333333,Existing,Dept-1,Area-6,36.66853,117.0204,Entity-1,Product-13,Grade-8,M,Marr.,0.58,0,26.6255989,4.855555556
805241,Existing,Dept-1,Area-7,23.13219,113.2665,Entity-3,Product-8,Grade-8,M,Single,0,1,26.50787132,3.8,Existing,Dept-1,Area-7,23.13219,113.2665,Entity-3,Product-8,Grade-8,M,Single,0,1,26.75975359,4.822222222
805248,Existing,Dept-1,Other,31.23042,121.4737,Entity-3,Product-13,Grade-8,M,Single,0,,22.54893908,3.8,Existing,Dept-1,Other,31.23042,121.4737,Entity-3,Product-13,Grade-8,M,Single,0,0,22.80082136,4.822222222
805249,Existing,Dept-1,Area-8,28.11245,112.9838,Entity-4,Product-7,Grade-8,M,Single,1.08,,25.5578371,3.8,Existing,Dept-1,Area-8,28.11245,112.9838,Entity-4,Product-7,Grade-8,M,Single,1.08,0,25.80971937,4.822222222
805253,Existing,Dept-1,Area-3,30.26744,120.1528,Entity-4,Product-3,Grade-8,F,Single,0.97,0,24.67351129,3.8,Existing,Dept-1,Area-3,30.26744,120.1528,Entity-4,Product-3,Grade-8,F,Single,0.97,0,24.92539357,4.822222222
805258,Existing,Dept-1,Area-4,32.06171,118.7632,Entity-3,Product-8,Grade-8,M,Single,0.94,,25.24572211,4.044444444,Existing,Dept-1,Area-4,32.06171,118.7632,Entity-3,Product-8,Grade-8,M,Single,0.94,0,25.49760438,5.066666667
805260,Existing,Dept-1,Area-4,32.06171,118.7632,Entity-4,Product-7,Grade-8,M,Single,0.44,,23.79739904,3.944444444,Existing,Dept-1,Area-4,32.06171,118.7632,Entity-4,Product-7,Grade-8,M,Single,0.44,0,24.04928131,4.966666667
805264,Existing,Dept-1,Area-7,23.13219,113.2665,Entity-3,Product-6,Grade-8,M,Single,0.42,,25.22108145,3.7,Existing,Dept-1,Area-7,23.13219,113.2665,Entity-3,Product-6,Grade-8,M,Single,0.42,0,25.47296372,4.722222222
805265,Existing,Dept-1,Area-9,29.56301,106.5516,Entity-3,Other,Grade-8,F,Single,0.37,,24.07939767,3.766666667,Existing,Dept-1,Area-9,29.56301,106.5516,Entity-3,Other,Grade-8,F,Single,0.37,0,24.33127995,4.788888889
805275,Existing,Dept-1,Area-3,30.26744,120.1528,Entity-3,Product-6,Grade-8,F,Single,0.15,0,22.60095825,3.8,Existing,Dept-1,Area-3,30.26744,120.1528,Entity-3,Product-6,Grade-8,F,Single,0.15,0,22.85284052,4.822222222
805284,Existing,Dept-1,Area-4,32.06171,118.7632,Entity-3,Product-8,Grade-8,F,Single,1,,22.55989049,3.922222222,Existing,Dept-1,Area-4,32.06171,118.7632,Entity-3,Product-8,Grade-8,F,Single,1,0,22.81177276,4.944444444
805285,Existing,Dept-1,Area-4,31.86118,117.2849,Entity-3,Product-8,Grade-8,M,Single,1.83,,27.1266256,3.844444444,Existing,Dept-1,Area-4,31.86118,117.2849,Entity-3,Product-8,Grade-8,M,Single,1.83,0,27.37850787,4.866666667
805302,Existing,Dept-1,Area-9,25.04581,102.71,Entity-4,Product-13,Grade-8,M,Single,0.25,,23.72621492,3.7,Existing,Dept-1,Area-9,25.04581,102.71,Entity-4,Product-13,Grade-8,M,Single,0.25,0,23.97809719,4.722222222
805303,Existing,Dept-1,Area-2,32.06171,118.7632,Entity-1,Product-5,Grade-8,M,Single,0,,23.4934976,3.855555556,Existing,Dept-1,Area-2,32.06171,118.7632,Entity-1,Product-5,Grade-8,M,Single,0,0,23.74537988,4.877777778
805306,Existing,Dept-1,Area-4,32.06171,118.7632,Entity-3,Product-8,Grade-8,M,Single,0,,23.69883641,0.044444444,Existing,Dept-1,Area-4,32.06171,118.7632,Entity-3,Product-8,Grade-8,M,Single,0,0,23.95071869,1.066666667
805310,Existing,Dept-1,Other,23.13219,113.2665,Entity-1,Product-19,Grade-8,M,Single,0.76,,25.15811088,3.7,Existing,Dept-1,Other,23.13219,113.2665,Entity-1,Product-19,Grade-8,M,Single,0.76,0,25.40999316,4.722222222
805312,Existing,Dept-1,Other,23.13219,113.2665,Entity-1,Other,Grade-8,M,Single,0.62,1,24.22176591,3.688888889,Existing,Dept-1,Other,23.13219,113.2665,Entity-1,Other,Grade-8,M,Single,0.62,1,24.47364819,4.711111111
805322,Existing,Dept-1,Area-7,23.13219,113.2665,Entity-4,Product-13,Grade-8,M,Single,0.42,,28.08213552,3.7,Existing,Dept-1,Area-7,23.13219,113.2665,Entity-4,Product-13,Grade-8,M,Single,0.42,0,28.3340178,4.722222222
805323,Existing,Dept-1,Area-7,23.13219,113.2665,Entity-4,Product-13,Grade-8,F,Single,0.29,,27.70978782,3.7,Existing,Dept-1,Area-7,23.13219,113.2665,Entity-4,Product-13,Grade-8,F,Single,0.29,0,27.96167009,4.722222222
805324,Existing,Dept-1,Area-2,32.06171,118.7632,Entity-1,Product-5,Grade-8,F,Single,0.45,,23.45516769,4.044444444,Existing,Dept-1,Area-2,32.06171,118.7632,Entity-1,Product-5,Grade-8,F,Single,0.45,0,23.70704997,5.066666667
805329,Existing,Dept-1,Other,43.79303,87.6277,Entity-4,Product-13,Grade-8,F,Single,0.38,1,25.27036277,3.722222222,Existing,Dept-1,Other,43.79303,87.6277,Entity-4,Product-13,Grade-8,F,Single,0.38,1,25.52224504,4.744444444
805332,Existing,Dept-1,Area-5,41.83618,123.4314,Entity-3,Product-6,Grade-8,M,Single,0,1,25.35523614,3.688888889,Existing,Dept-1,Area-5,41.83618,123.4314,Entity-3,Product-6,Grade-8,M,Single,0,1,25.60711841,4.711111111
805341,Existing,Dept-1,Area-8,28.11245,112.9838,Entity-3,Product-6,Grade-8,M,Single,0.24,0,23.85489391,3.644444444,Existing,Dept-1,Area-8,28.11245,112.9838,Entity-3,Product-6,Grade-8,M,Single,0.24,0,24.10677618,4.666666667
805356,Existing,Dept-1,Area-9,25.04581,102.71,Entity-4,Product-3,Grade-8,F,Single,0.49,1,23.73716632,3.6,Existing,Dept-1,Area-9,25.04581,102.71,Entity-4,Product-3,Grade-8,F,Single,0.49,1,23.9890486,4.622222222
805367,Existing,Dept-1,Other,43.79303,87.6277,Entity-4,Product-8,Grade-8,M,Single,0.6,1,23.69883641,3.566666667,Existing,Dept-1,Other,43.79303,87.6277,Entity-4,Product-8,Grade-8,M,Single,0.6,1,23.95071869,4.588888889
805370,Existing,Dept-1,Other,34.26547,108.9542,Entity-4,Product-7,Grade-8,F,Single,0.92,1,24.11498973,3.677777778,Existing,Dept-1,Other,34.26547,108.9542,Entity-4,Product-7,Grade-8,F,Single,0.92,1,24.36687201,4.7
805371,Existing,Dept-1,Other,34.26547,108.9542,Entity-3,Product-7,Grade-8,M,Single,2.05,1,28.26830938,3.566666667,Existing,Dept-1,Other,34.26547,108.9542,Entity-3,Product-7,Grade-8,M,Single,2.05,1,28.52019165,4.588888889
805372,Existing,Dept-1,Other,31.23042,121.4737,Entity-3,Product-13,Grade-8,M,Single,0.73,1,24.40793977,3.566666667,Existing,Dept-1,Other,31.23042,121.4737,Entity-3,Product-13,Grade-8,M,Single,0.73,1,24.65982204,4.588888889
805375,Existing,Dept-1,Area-9,26.59819,106.7074,Entity-4,Product-8,Grade-8,F,Single,0.75,1,23.6605065,3.566666667,Existing,Dept-1,Area-9,26.59819,106.7074,Entity-4,Product-8,Grade-8,F,Single,0.75,1,23.91238877,4.588888889
805382,Existing,Dept-1,Other,38.03706,114.4687,Entity-3,Product-6,Grade-8,F,Marr.,5.07,1,33.47022587,3.555555556,Existing,Dept-1,Other,38.03706,114.4687,Entity-3,Product-6,Grade-8,F,Marr.,5.07,1,33.72210815,4.577777778
805385,Existing,Dept-1,Area-4,32.06171,118.7632,Entity-3,Product-8,Grade-8,M,Single,0.44,,22.93497604,3.633333333,Existing,Dept-1,Area-4,32.06171,118.7632,Entity-3,Product-8,Grade-8,M,Single,0.44,0,23.18685832,4.655555556
805387,Existing,Dept-1,Area-1,39.90421,116.4074,Entity-4,Product-13,Grade-8,M,Single,3.11,1,25.7357974,3.555555556,Existing,Dept-1,Area-1,39.90421,116.4074,Entity-4,Product-13,Grade-8,M,Single,3.11,1,25.98767967,4.577777778
805399,Existing,Dept-1,Area-9,30.65165,104.0759,Entity-4,Product-13,Grade-8,M,Single,0,1,25.52224504,3.6,Existing,Dept-1,Area-9,30.65165,104.0759,Entity-4,Product-13,Grade-8,M,Single,0,1,25.77412731,4.622222222
805406,Existing,Dept-1,Other,36.66853,117.0204,Entity-1,Product-18,Grade-8,M,Single,1.29,1,29.18275154,3.488888889,Existing,Dept-1,Other,36.66853,117.0204,Entity-1,Product-18,Grade-8,M,Single,1.29,1,29.43463381,4.511111111
805410,Existing,Dept-1,Area-1,39.90421,116.4074,Entity-4,Other,Grade-8,F,Single,0.82,0,24.49007529,3.477777778,Existing,Dept-1,Area-1,39.90421,116.4074,Entity-4,Other,Grade-8,F,Single,0.82,0,24.74195756,4.5
805415,Existing,Dept-1,Area-3,30.26744,120.1528,Entity-4,Product-7,Grade-8,F,Single,0.02,,24.66529774,3.7,Existing,Dept-1,Area-3,30.26744,120.1528,Entity-4,Product-7,Grade-8,F,Single,0.02,0,24.91718001,4.722222222
805418,Existing,Dept-1,Other,41.83618,123.4314,Entity-3,Product-19,Grade-8,M,Single,0.21,,24.7063655,3.488888889,Existing,Dept-1,Other,41.83618,123.4314,Entity-3,Product-19,Grade-8,M,Single,0.21,0,24.95824778,4.511111111
