Employee_ID,Mgr_Geo_Match,Mgr_Avg_SY,Mgr_Avg_SY_T,Mgr_Avg_SY_E,Mgr_Termination_Rate,Mgr_Title,Mgr_Geo_Match,Mgr_Avg_SY,Mgr_Avg_SY_T,Mgr_Avg_SY_E,Mgr_Termination_Rate,Mgr_Title
803219,0,1.731506849,0,1.731506849,0,Grade-M8,0,1.678082192,0,1.678082192,0,Grade-M8
803228,1,1.063926941,0,1.063926941,0,Grade-M5,1,1.313242009,0,1.313242009,0,Grade-M5
803235,1,1.813972603,0,1.813972603,0,Grade-M5,1,2.063287671,0,2.063287671,0,Grade-M5
803336,1,0.771575342,0,0.771575342,0,Grade-M8,1,0.893150685,0.753424658,0.910616438,0.111111111,Grade-M8
803604,1,2.303835616,2.821917808,2.081800391,0.3,Grade-M5,1,2.063242009,3.055479452,1.567123288,0.333333333,Grade-M5
803666,1,3.903082192,0,3.903082192,0,Grade-M5,1,1.589649924,0,1.589649924,0,Grade-M5
803681,1,2.502054795,0,2.502054795,0,Grade-M8,1,2.432876712,3.849315068,2.255821918,0.111111111,Grade-M8
803707,1,1.359726027,1.997260274,1.288888889,0.1,Grade-M5,1,1.443531202,1.997260274,1.374315068,0.111111111,Grade-M5
803718,1,5.067884323,2.975342466,5.665753425,0.222222222,Grade-M11,1,5.261187215,3.98630137,6.28109589,0.444444444,Grade-M11
803762,1,1.307458143,2.894520548,0.854011742,0.222222222,Grade-M11,1,1.364657534,2.894520548,0.982191781,0.2,Grade-M11
803780,1,2.141780822,1.635616438,2.187795766,0.083333333,Grade-M11,1,2.0481409,1.635616438,2.079873551,0.071428571,Grade-M11
803808,1,1.959452055,0,1.959452055,0,Grade-M5,1,1.406164384,0,1.406164384,0,Grade-M5
803825,1,2.835273973,0,2.835273973,0,Grade-M8,1,3.084589041,0,3.084589041,0,Grade-M8
803845,1,2.85890411,0,2.85890411,0,Grade-M5,1,2.815525114,0,2.815525114,0,Grade-M5
803846,1,2.066210046,0,2.066210046,0,Grade-M8,1,2.315525114,0,2.315525114,0,Grade-M8
803874,1,2.178082192,0,2.178082192,0,Grade-M5,1,2.42739726,0,2.42739726,0,Grade-M5
803889,0,2.473363775,0,2.473363775,0,Grade-M8,0,2.722678843,0,2.722678843,0,Grade-M8
803930,1,0.863013699,1.287671233,0.778082192,0.166666667,Grade-M8,1,0.950684932,1.287671233,0.894520548,0.142857143,Grade-M8
803931,1,0.917465753,0,0.917465753,0,Grade-M11,1,0.971993912,0.916438356,0.987866928,0.222222222,Grade-M11
803938,,0,0,0,0,,0,0,0,0,0,0
803981,1,2.320205479,1.830136986,2.390215264,0.125,Grade-M8,1,1.698972603,1.830136986,1.680234834,0.125,Grade-M8
804010,1,2.134246575,0,2.134246575,0,Grade-M5,1,1.472328767,0,1.472328767,0,Grade-M5
804100,1,3.393150685,3.084931507,3.42739726,0.1,Grade-M5,1,3.617534247,3.084931507,3.676712329,0.1,Grade-M5
804140,1,1.837671233,0,1.837671233,0,Grade-M5,1,1.69260274,0,1.69260274,0,Grade-M5
804179,1,1.911986301,1.054794521,2.03444227,0.125,Grade-M8,1,1.707945205,1.054794521,1.780517504,0.1,Grade-M8
804183,1,1.912328767,0,1.912328767,0,Grade-M8,1,2.15,3.054794521,1.245205479,0.5,Grade-M8
804207,1,2.298238748,0,2.298238748,0,Grade-M8,1,2.384735812,0,2.384735812,0,Grade-M8
804253,1,3.393150685,3.084931507,3.42739726,0.1,Grade-M5,1,3.617534247,3.084931507,3.676712329,0.1,Grade-M5
804270,1,2.178356164,2.291780822,2.15,0.2,Grade-M8,1,1.992009132,2.291780822,1.932054795,0.166666667,Grade-M8
804294,1,1.47260274,0,1.47260274,0,Grade-M8,1,1.721917808,0,1.721917808,0,Grade-M8
804309,,0,0,0,0,,0,0,0,0,0,0
804313,1,2.614246575,0,2.614246575,0,Grade-M8,1,2.85890411,2.378082192,2.912328767,0.1,Grade-M8
804354,1,1.054794521,0,1.054794521,0,Grade-M8,1,1.304109589,0,1.304109589,0,Grade-M8
804355,1,2.134246575,5.21369863,0.594520548,0.333333333,Grade-M5,1,2.300456621,5.21369863,0.843835616,0.333333333,Grade-M5
804361,1,1.092367906,0,1.092367906,0,Grade-M8,1,1.043531202,0,1.043531202,0,Grade-M8
804366,1,1.469406393,0,1.469406393,0,Grade-M5,1,1.718721461,0,1.718721461,0,Grade-M5
804377,1,0.863013699,1.287671233,0.778082192,0.166666667,Grade-M8,1,0.950684932,1.287671233,0.894520548,0.142857143,Grade-M8
804386,1,2.00913242,0,2.00913242,0,Grade-M8,1,1.736986301,0,1.736986301,0,Grade-M8
804411,1,2.075616438,2.430136986,1.986986301,0.2,Grade-M8,1,1.671624266,2.430136986,1.545205479,0.142857143,Grade-M8
804438,1,1.60152207,1.739041096,1.491506849,0.444444444,Grade-M5,1,1.463760897,1.739041096,1.306457926,0.363636364,Grade-M5
804440,1,1.60152207,1.739041096,1.491506849,0.444444444,Grade-M5,1,1.463760897,1.739041096,1.306457926,0.363636364,Grade-M5
804442,1,1.054794521,0,1.054794521,0,Grade-M8,1,1.304109589,0,1.304109589,0,Grade-M8
804445,1,1.749771689,0,1.749771689,0,Grade-M5,1,1.999086758,0,1.999086758,0,Grade-M5
804462,1,1.518199609,0,1.518199609,0,Grade-M11,1,1.767123288,2.479452055,1.648401826,0.142857143,Grade-M11
804475,1,1.624657534,0,1.624657534,0,Grade-M5,1,1.216780822,0,1.216780822,0,Grade-M5
804486,1,1.940821918,2.739726027,1.852054795,0.1,Grade-M8,1,1.989290162,2.739726027,1.914246575,0.090909091,Grade-M8
804487,0,2.09667319,1.524657534,2.325479452,0.285714286,Grade-M8,0,1.244931507,1.524657534,1.175,0.2,Grade-M8
804489,1,2.163835616,0,2.163835616,0,Grade-M8,1,1.753816047,0,1.753816047,0,Grade-M8
804500,1,2.219634703,0,2.219634703,0,Grade-M5,1,2.129941292,0,2.129941292,0,Grade-M5
804505,1,1.318199609,1.169863014,1.342922374,0.142857143,Grade-M5,1,1.154990215,1.395890411,1.058630137,0.285714286,Grade-M5
804506,1,1.540030441,0,1.540030441,0,Grade-M5,1,1.790753425,0,1.790753425,0,Grade-M5
804513,1,1.4962818,0,1.4962818,0,Grade-M5,1,1.745596869,0,1.745596869,0,Grade-M5
804514,1,1.092367906,0,1.092367906,0,Grade-M8,1,1.043531202,0,1.043531202,0,Grade-M8
804516,1,2.533789954,0,2.533789954,0,Grade-M5,1,2.388258317,0,2.388258317,0,Grade-M5
804522,1,1.938356164,3.97260274,1.429794521,0.2,Grade-M8,1,1.944458281,3.97260274,1.493759513,0.181818182,Grade-M8
804525,1,2.340821918,0,2.340821918,0,Grade-M8,1,2.174429224,0,2.174429224,0,Grade-M8
804536,1,2.305936073,2.484931507,2.283561644,0.111111111,Grade-M8,1,2.102864259,2.484931507,2.064657534,0.090909091,Grade-M8
804558,1,1.06347032,0,1.06347032,0,Grade-M5,1,1.032534247,0,1.032534247,0,Grade-M5
804586,1,1.607762557,2.210958904,1.487123288,0.166666667,Grade-M8,1,1.57260274,2.210958904,1.466210046,0.142857143,Grade-M8
804588,1,1.47260274,0,1.47260274,0,Grade-M8,1,1.721917808,0,1.721917808,0,Grade-M8
804595,1,2.178356164,2.291780822,2.15,0.2,Grade-M8,1,1.992009132,2.291780822,1.932054795,0.166666667,Grade-M8
804615,1,1.146575342,0,1.146575342,0,Grade-M5,1,1.116712329,0,1.116712329,0,Grade-M5
804623,1,1.307458143,2.894520548,0.854011742,0.222222222,Grade-M11,1,1.364657534,2.894520548,0.982191781,0.2,Grade-M11
804630,1,1.81803653,1.705479452,1.840547945,0.166666667,Grade-M5,1,2.054794521,1.705479452,2.132420091,0.181818182,Grade-M5
804635,1,4.267579909,0,4.267579909,0,Grade-M5,1,4.516894977,0,4.516894977,0,Grade-M5
804637,1,1.518199609,0,1.518199609,0,Grade-M11,1,1.767123288,2.479452055,1.648401826,0.142857143,Grade-M11
804639,1,1.267579909,0,1.267579909,0,Grade-M5,1,1.516894977,0,1.516894977,0,Grade-M5
804643,1,2.422146119,1.57260274,2.592054795,0.166666667,Grade-M5,1,2.42402529,2.048401826,2.536712329,0.230769231,Grade-M5
804644,1,1.738356164,0,1.738356164,0,Grade-M5,1,1.505136986,0,1.505136986,0,Grade-M5
804647,1,4.693542074,0,4.693542074,0,Grade-M8,1,4.663405088,0,4.663405088,0,Grade-M8
804648,1,1.318199609,1.169863014,1.342922374,0.142857143,Grade-M5,1,1.154990215,1.395890411,1.058630137,0.285714286,Grade-M5
804659,1,1.029452055,0,1.029452055,0,Grade-M5,1,1.026849315,0,1.026849315,0,Grade-M5
804665,1,1.07260274,0,1.07260274,0,Grade-M8,1,0.92283105,0,0.92283105,0,Grade-M8
804690,1,1.620547945,0,1.620547945,0,Grade-M8,1,1.869863014,0,1.869863014,0,Grade-M8
804691,1,1.620547945,0,1.620547945,0,Grade-M8,1,1.869863014,0,1.869863014,0,Grade-M8
804692,1,1.07260274,0,1.07260274,0,Grade-M8,1,0.92283105,0,0.92283105,0,Grade-M8
804701,1,2.178356164,2.291780822,2.15,0.2,Grade-M8,1,1.992009132,2.291780822,1.932054795,0.166666667,Grade-M8
804705,1,1.307458143,2.894520548,0.854011742,0.222222222,Grade-M11,1,1.364657534,2.894520548,0.982191781,0.2,Grade-M11
804707,1,1.540030441,0,1.540030441,0,Grade-M5,1,1.790753425,0,1.790753425,0,Grade-M5
804710,1,1.053424658,0,1.053424658,0,Grade-M11,1,1.116242661,1.780821918,1.005479452,0.142857143,Grade-M11
804728,1,2.869710807,0,2.869710807,0,Grade-M11,1,2.807123288,0,2.807123288,0,Grade-M11
804763,1,2.715459883,2.663013699,2.724200913,0.142857143,Grade-M11,1,1.882938979,4.332876712,1.338508371,0.181818182,Grade-M11
804766,1,1.718721461,0,1.718721461,0,Grade-M5,1,2.180821918,0,2.180821918,0,Grade-M5
804771,0,1.731506849,0,1.731506849,0,Grade-M8,0,1.678082192,0,1.678082192,0,Grade-M8
804772,1,0.976438356,0,0.976438356,0,Grade-M5,1,1.225753425,0,1.225753425,0,Grade-M5
804773,1,1.724315068,1.224657534,1.795694716,0.125,Grade-M11,1,1.739421613,1.224657534,1.803767123,0.111111111,Grade-M11
804780,,0,0,0,0,,0,0,0,0,0,0
804782,1,1.936203523,3.589041096,1.660730594,0.142857143,Grade-M8,1,1.897945205,3.589041096,1.656360078,0.125,Grade-M8
804783,1,3.134246575,0,3.134246575,0,Grade-M5,1,3.383561644,0,3.383561644,0,Grade-M5
804786,1,1.001369863,0,1.001369863,0,Grade-M5,1,1.000547945,0,1.000547945,0,Grade-M5
804787,1,1.762328767,0,1.762328767,0,Grade-M11,1,2.011643836,0,2.011643836,0,Grade-M11
804800,1,2.424657534,0,2.424657534,0,Grade-M8,1,2.661021171,4.194520548,2.507671233,0.090909091,Grade-M8
804822,1,1.359726027,1.997260274,1.288888889,0.1,Grade-M5,1,1.443531202,1.997260274,1.374315068,0.111111111,Grade-M5
804824,1,1.70739726,0,1.70739726,0,Grade-M5,1,1.419569472,0,1.419569472,0,Grade-M5
804830,1,1.389041096,0,1.389041096,0,Grade-M5,1,1.638356164,0,1.638356164,0,Grade-M5
804834,1,2.826940639,0,2.826940639,0,Grade-M5,1,2.326027397,0,2.326027397,0,Grade-M5
804835,,0,0,0,0,,0,0,0,0,0,0
804836,1,1.980430528,0,1.980430528,0,Grade-M8,1,2.138551859,7.808219178,1.193607306,0.142857143,Grade-M8
804838,1,1.607762557,2.210958904,1.487123288,0.166666667,Grade-M8,1,1.57260274,2.210958904,1.466210046,0.142857143,Grade-M8
804845,0,1.126027397,0,1.126027397,0,Grade-M8,0,1.375342466,0,1.375342466,0,Grade-M8
804858,1,1.142465753,0,1.142465753,0,Grade-M5,1,0.627945205,0,0.627945205,0,Grade-M5
804861,1,1.146575342,0,1.146575342,0,Grade-M5,1,1.116712329,0,1.116712329,0,Grade-M5
804863,1,2.979604262,0,2.979604262,0,Grade-M8,1,3.228614916,3.295890411,3.220205479,0.111111111,Grade-M8
804864,1,1.923287671,0,1.923287671,0,Grade-M8,1,1.950684932,1.805479452,1.966818874,0.1,Grade-M8
804865,1,4.464187867,0,4.464187867,0,Grade-M8,1,4.713502935,0,4.713502935,0,Grade-M8
804877,1,1.505936073,3.068493151,1.059491194,0.222222222,Grade-M5,1,1.699847793,3.068493151,1.308806262,0.222222222,Grade-M5
804907,1,1.938356164,3.97260274,1.429794521,0.2,Grade-M8,1,1.944458281,3.97260274,1.493759513,0.181818182,Grade-M8
804916,1,0.917465753,0,0.917465753,0,Grade-M11,1,0.971993912,0.916438356,0.987866928,0.222222222,Grade-M11
804922,1,1.342770167,1.112328767,1.408610568,0.222222222,Grade-M11,1,1.404109589,1.112328767,1.477054795,0.2,Grade-M11
804927,1,1.679452055,0,1.679452055,0,Grade-M5,1,1.742465753,0,1.742465753,0,Grade-M5
804931,1,1.718150685,2.668493151,1.582387476,0.125,Grade-M8,1,1.728158295,2.675342466,1.457534247,0.222222222,Grade-M8
804934,1,2.380136986,0,2.380136986,0,Grade-M8,1,2.358599696,0,2.358599696,0,Grade-M8
804977,1,3.554109589,0,3.554109589,0,Grade-M5,1,2.211741683,0,2.211741683,0,Grade-M5
804983,1,1.940821918,2.739726027,1.852054795,0.1,Grade-M8,1,1.989290162,2.739726027,1.914246575,0.090909091,Grade-M8
804985,1,1.940821918,2.739726027,1.852054795,0.1,Grade-M8,1,1.989290162,2.739726027,1.914246575,0.090909091,Grade-M8
804986,1,1.246183953,0,1.246183953,0,Grade-M8,1,1.495499022,0,1.495499022,0,Grade-M8
804987,1,1.651369863,0,1.651369863,0,Grade-M11,1,1.675190259,2.575342466,1.562671233,0.111111111,Grade-M11
804990,1,4.693542074,0,4.693542074,0,Grade-M8,1,4.663405088,0,4.663405088,0,Grade-M8
805005,1,2.253424658,0,2.253424658,0,Grade-M5,1,2.040547945,0,2.040547945,0,Grade-M5
805007,1,1.469406393,0,1.469406393,0,Grade-M5,1,1.718721461,0,1.718721461,0,Grade-M5
805011,1,1.607762557,2.210958904,1.487123288,0.166666667,Grade-M8,1,1.57260274,2.210958904,1.466210046,0.142857143,Grade-M8
805016,1,1.518199609,0,1.518199609,0,Grade-M11,1,1.767123288,2.479452055,1.648401826,0.142857143,Grade-M11
805021,1,2.320205479,1.830136986,2.390215264,0.125,Grade-M8,1,1.698972603,1.830136986,1.680234834,0.125,Grade-M8
805029,1,1.503652968,0,1.503652968,0,Grade-M5,1,1.502544031,0,1.502544031,0,Grade-M5
805031,1,1.654452055,0,1.654452055,0,Grade-M8,1,1.903767123,0,1.903767123,0,Grade-M8
805035,1,2.204109589,0,2.204109589,0,Grade-M5,1,1.650837139,0.720547945,1.767123288,0.111111111,Grade-M5
805038,1,1.333561644,0,1.333561644,0,Grade-M5,1,0.808219178,0,0.808219178,0,Grade-M5
805039,1,1.342770167,1.112328767,1.408610568,0.222222222,Grade-M11,1,1.404109589,1.112328767,1.477054795,0.2,Grade-M11
805044,1,1.901917808,0,1.901917808,0,Grade-M5,1,2.151232877,0,2.151232877,0,Grade-M5
805045,,0,0,0,0,,0,0,0,0,0,0
805050,1,0.720890411,0,0.720890411,0,Grade-M5,1,0.970205479,0,0.970205479,0,Grade-M5
805057,1,1.103424658,0,1.103424658,0,Grade-M5,1,1.082191781,0,1.082191781,0,Grade-M5
805062,1,0.557077626,0,0.557077626,0,Grade-M5,1,0.495342466,0,0.495342466,0,Grade-M5
805072,1,1.73072407,0,1.73072407,0,Grade-M5,1,1.566818874,0,1.566818874,0,Grade-M5
805075,1,1.81803653,1.705479452,1.840547945,0.166666667,Grade-M5,1,2.054794521,1.705479452,2.132420091,0.181818182,Grade-M5
805077,,0,0,0,0,,0,0,0,0,0,0
805079,,0,0,0,0,,0,0,0,0,0,0
805084,1,1.546771037,0,1.546771037,0,Grade-M8,1,1.534246575,0,1.534246575,0,Grade-M8
805086,1,1.307458143,2.894520548,0.854011742,0.222222222,Grade-M11,1,1.364657534,2.894520548,0.982191781,0.2,Grade-M11
805088,1,0.716438356,0,0.716438356,0,Grade-M5,1,0.965753425,0,0.965753425,0,Grade-M5
805092,1,1.370890411,0,1.370890411,0,Grade-M8,1,1.324931507,0,1.324931507,0,Grade-M8
805096,1,1.215264188,0,1.215264188,0,Grade-M8,1,1.464579256,0,1.464579256,0,Grade-M8
805102,1,1.359726027,1.997260274,1.288888889,0.1,Grade-M5,1,1.443531202,1.997260274,1.374315068,0.111111111,Grade-M5
805106,1,1.911986301,1.054794521,2.03444227,0.125,Grade-M8,1,1.707945205,1.054794521,1.780517504,0.1,Grade-M8
805107,1,1.980430528,0,1.980430528,0,Grade-M8,1,2.138551859,7.808219178,1.193607306,0.142857143,Grade-M8
805110,1,0.705479452,0,0.705479452,0,Grade-M5,1,0.954794521,0,0.954794521,0,Grade-M5
805112,1,1.562739726,0,1.562739726,0,Grade-M5,1,1.548401826,0,1.548401826,0,Grade-M5
805116,1,2.298238748,0,2.298238748,0,Grade-M8,1,2.384735812,0,2.384735812,0,Grade-M8
805125,1,1.546771037,0,1.546771037,0,Grade-M8,1,1.534246575,0,1.534246575,0,Grade-M8
805129,1,1.001369863,0,1.001369863,0,Grade-M5,1,1.000547945,0,1.000547945,0,Grade-M5
805133,,0,0,0,0,,0,0,0,0,0,0
805134,1,2.424657534,0,2.424657534,0,Grade-M8,1,2.661021171,4.194520548,2.507671233,0.090909091,Grade-M8
805150,1,1.092367906,0,1.092367906,0,Grade-M8,1,1.043531202,0,1.043531202,0,Grade-M8
805159,1,0.931506849,0,0.931506849,0,Grade-M5,1,1.250489237,1.156164384,1.266210046,0.142857143,Grade-M5
805160,1,1.314041096,0,1.314041096,0,Grade-M11,1,1.563356164,0,1.563356164,0,Grade-M11
805163,1,0.965479452,0,0.965479452,0,Grade-M5,1,1.214794521,0,1.214794521,0,Grade-M5
805166,1,1.778630137,0,1.778630137,0,Grade-M5,1,2.027945205,0,2.027945205,0,Grade-M5
805185,1,0.917465753,0,0.917465753,0,Grade-M11,1,0.971993912,0.916438356,0.987866928,0.222222222,Grade-M11
805193,1,0.771575342,0,0.771575342,0,Grade-M8,1,0.893150685,0.753424658,0.910616438,0.111111111,Grade-M8
805194,1,0.771575342,0,0.771575342,0,Grade-M8,1,0.893150685,0.753424658,0.910616438,0.111111111,Grade-M8
805206,1,0.771575342,0,0.771575342,0,Grade-M8,1,0.893150685,0.753424658,0.910616438,0.111111111,Grade-M8
805207,1,1.53260274,0,1.53260274,0,Grade-M8,1,1.504109589,0,1.504109589,0,Grade-M8
805209,1,2.097455969,0,2.097455969,0,Grade-M8,1,2.346771037,0,2.346771037,0,Grade-M8
805211,1,2.835273973,0,2.835273973,0,Grade-M8,1,3.084589041,0,3.084589041,0,Grade-M8
805212,1,2.81217656,3.123287671,2.773287671,0.111111111,Grade-M11,1,2.283333333,3.123287671,2.206973848,0.083333333,Grade-M11
805213,1,1.718150685,2.668493151,1.582387476,0.125,Grade-M8,1,1.728158295,2.675342466,1.457534247,0.222222222,Grade-M8
805216,,0,0,0,0,,0,0,0,0,0,0
805218,1,1.307458143,2.894520548,0.854011742,0.222222222,Grade-M11,1,1.364657534,2.894520548,0.982191781,0.2,Grade-M11
805220,1,2.715459883,2.663013699,2.724200913,0.142857143,Grade-M11,1,1.882938979,4.332876712,1.338508371,0.181818182,Grade-M11
805227,1,1.370890411,0,1.370890411,0,Grade-M8,1,1.324931507,0,1.324931507,0,Grade-M8
805228,1,1.215264188,0,1.215264188,0,Grade-M8,1,1.464579256,0,1.464579256,0,Grade-M8
805232,1,1.321765601,1.535616438,1.260665362,0.222222222,Grade-M11,1,1.385692542,1.535616438,1.342857143,0.222222222,Grade-M11
805234,1,1.651369863,0,1.651369863,0,Grade-M11,1,1.675190259,2.575342466,1.562671233,0.111111111,Grade-M11
805239,1,2.219634703,0,2.219634703,0,Grade-M5,1,2.129941292,0,2.129941292,0,Grade-M5
805241,1,1.963287671,0,1.963287671,0,Grade-M11,1,1.843835616,0,1.843835616,0,Grade-M11
805248,1,1.063926941,0,1.063926941,0,Grade-M5,1,1.313242009,0,1.313242009,0,Grade-M5
805249,1,1.620547945,0,1.620547945,0,Grade-M8,1,1.869863014,0,1.869863014,0,Grade-M8
805253,1,1.370890411,0,1.370890411,0,Grade-M8,1,1.324931507,0,1.324931507,0,Grade-M8
805258,1,2.00913242,0,2.00913242,0,Grade-M8,1,1.736986301,0,1.736986301,0,Grade-M8
805260,1,2.00913242,0,2.00913242,0,Grade-M8,1,1.736986301,0,1.736986301,0,Grade-M8
805264,1,0.628767123,0,0.628767123,0,Grade-M8,1,0.790753425,0,0.790753425,0,Grade-M8
805265,1,0.716438356,0,0.716438356,0,Grade-M5,1,0.965753425,0,0.965753425,0,Grade-M5
805275,1,2.053424658,0,2.053424658,0,Grade-M5,1,2.302739726,0,2.302739726,0,Grade-M5
805284,1,1.679452055,0,1.679452055,0,Grade-M5,1,1.742465753,0,1.742465753,0,Grade-M5
805285,1,1.938356164,3.97260274,1.429794521,0.2,Grade-M8,1,1.944458281,3.97260274,1.493759513,0.181818182,Grade-M8
805302,1,1.469406393,0,1.469406393,0,Grade-M5,1,1.718721461,0,1.718721461,0,Grade-M5
805303,1,1.134931507,0,1.134931507,0,Grade-M5,1,1.153424658,0,1.153424658,0,Grade-M5
805306,1,2.228310502,4.55890411,1.936986301,0.111111111,Grade-M8,1,2.166849315,3.97260274,1.39295499,0.3,Grade-M8
805310,,0,0,0,0,,0,0,0,0,0,0
805312,1,3.399657534,0,3.399657534,0,Grade-M5,1,3.243531202,0,3.243531202,0,Grade-M5
805322,1,1.146575342,0,1.146575342,0,Grade-M5,1,1.116712329,0,1.116712329,0,Grade-M5
805323,1,2.509980431,0,2.509980431,0,Grade-M5,1,1.642922374,0.189041096,1.7750934,0.083333333,Grade-M5
805324,1,1.134931507,0,1.134931507,0,Grade-M5,1,1.153424658,0,1.153424658,0,Grade-M5
805329,1,2.699543379,0,2.699543379,0,Grade-M5,1,2.948858447,0,2.948858447,0,Grade-M5
805332,0,1.426484018,0,1.426484018,0,Grade-M5,0,0.666780822,0,0.666780822,0,Grade-M5
805341,1,1.4962818,0,1.4962818,0,Grade-M5,1,1.745596869,0,1.745596869,0,Grade-M5
805356,1,2.216046967,0,2.216046967,0,Grade-M5,1,2.173972603,0,2.173972603,0,Grade-M5
805367,1,2.012328767,2.668493151,1.918590998,0.125,Grade-M11,1,1.991171994,2.668493151,1.906506849,0.111111111,Grade-M11
805370,1,1.785616438,2.189041096,1.727984344,0.125,Grade-M8,1,2.003767123,2.189041096,1.977299413,0.125,Grade-M8
805371,1,1.821917808,0.819178082,1.922191781,0.090909091,Grade-M8,1,2.048318804,1.339726027,2.205783866,0.181818182,Grade-M8
805372,1,1.808610568,0,1.808610568,0,Grade-M5,1,2.057925636,0,2.057925636,0,Grade-M5
805375,1,0.842922374,0,0.842922374,0,Grade-M5,1,1.092237443,0,1.092237443,0,Grade-M5
805382,1,1.86,0,1.86,0,Grade-M5,1,1.610136986,1.95890411,1.571385084,0.1,Grade-M5
805385,1,1.679452055,0,1.679452055,0,Grade-M5,1,1.742465753,0,1.742465753,0,Grade-M5
805387,1,1.459360731,0,1.459360731,0,Grade-M11,1,1.464579256,0,1.464579256,0,Grade-M11
805399,1,1.833561644,0,1.833561644,0,Grade-M8,1,2.082876712,0,2.082876712,0,Grade-M8
805406,1,3.393150685,3.084931507,3.42739726,0.1,Grade-M5,1,3.617534247,3.084931507,3.676712329,0.1,Grade-M5
805410,1,1.653082192,0,1.653082192,0,Grade-M5,1,1.741291585,0,1.741291585,0,Grade-M5
805415,1,1.321765601,1.535616438,1.260665362,0.222222222,Grade-M11,1,1.385692542,1.535616438,1.342857143,0.222222222,Grade-M11
805418,1,1.865542677,2.16347032,1.776164384,0.230769231,Grade-M5,1,2.122146119,2.16347032,2.108371385,0.25,Grade-M5
805427,1,2.346232877,0,2.346232877,0,Grade-M8,1,2.300761035,0.567123288,2.517465753,0.111111111,Grade-M8
805428,1,1.701369863,0,1.701369863,0,Grade-M8,1,1.376438356,0,1.376438356,0,Grade-M8
805431,1,2.835273973,0,2.835273973,0,Grade-M8,1,3.084589041,0,3.084589041,0,Grade-M8
805434,1,1.980430528,0,1.980430528,0,Grade-M8,1,2.138551859,7.808219178,1.193607306,0.142857143,Grade-M8
805444,1,1.47260274,0,1.47260274,0,Grade-M8,1,1.721917808,0,1.721917808,0,Grade-M8
805446,1,1.459360731,0,1.459360731,0,Grade-M11,1,1.464579256,0,1.464579256,0,Grade-M11
805447,1,0.705479452,0,0.705479452,0,Grade-M5,1,0.954794521,0,0.954794521,0,Grade-M5
805453,1,1.321765601,1.535616438,1.260665362,0.222222222,Grade-M11,1,1.385692542,1.535616438,1.342857143,0.222222222,Grade-M11
805466,1,1.679452055,0,1.679452055,0,Grade-M5,1,1.742465753,0,1.742465753,0,Grade-M5
805472,,0,0,0,0,,0,0,0,0,0,0
805476,1,3.393150685,3.084931507,3.42739726,0.1,Grade-M5,1,3.617534247,3.084931507,3.676712329,0.1,Grade-M5
805478,1,0.931506849,0,0.931506849,0,Grade-M5,1,1.250489237,1.156164384,1.266210046,0.142857143,Grade-M5
805481,1,3.163165906,0,3.163165906,0,Grade-M8,1,3.302891933,0,3.302891933,0,Grade-M8
805483,1,1.562739726,0,1.562739726,0,Grade-M5,1,1.548401826,0,1.548401826,0,Grade-M5
805488,1,1.833561644,0,1.833561644,0,Grade-M8,1,2.082876712,0,2.082876712,0,Grade-M8
805494,1,1.172994129,0,1.172994129,0,Grade-M8,1,1.244520548,0,1.244520548,0,Grade-M8
805502,1,1.953082192,1.547945205,2.010958904,0.125,Grade-M5,1,1.557338552,2.252054795,1.279452055,0.285714286,Grade-M5
805507,1,1.267579909,0,1.267579909,0,Grade-M5,1,1.516894977,0,1.516894977,0,Grade-M5
805512,0,1.126027397,0,1.126027397,0,Grade-M8,0,1.375342466,0,1.375342466,0,Grade-M8
805515,1,2.193493151,5,1.792563601,0.125,Grade-M8,1,2.156468798,5,1.801027397,0.111111111,Grade-M8
805517,1,1.246183953,0,1.246183953,0,Grade-M8,1,1.495499022,0,1.495499022,0,Grade-M8
805526,1,4.355890411,4.052054795,4.431849315,0.2,Grade-M11,1,4.555342466,4.052054795,4.681164384,0.2,Grade-M11
805532,1,1.830684932,0,1.830684932,0,Grade-M5,1,2.08,0,2.08,0,Grade-M5
805537,1,2.229109589,2.369863014,2.209001957,0.125,Grade-M8,1,2.175342466,2.369863014,2.151027397,0.111111111,Grade-M8
805538,1,2.625753425,0,2.625753425,0,Grade-M5,1,2.875068493,0,2.875068493,0,Grade-M5
805543,1,1.480821918,0,1.480821918,0,Grade-M5,1,0.865068493,0,0.865068493,0,Grade-M5
805546,1,1.318199609,1.169863014,1.342922374,0.142857143,Grade-M5,1,1.154990215,1.395890411,1.058630137,0.285714286,Grade-M5
805551,1,2.509980431,0,2.509980431,0,Grade-M5,1,1.642922374,0.189041096,1.7750934,0.083333333,Grade-M5
805556,1,2.297847358,2.756164384,2.221461187,0.142857143,Grade-M8,1,1.962252664,2.538356164,1.797651663,0.222222222,Grade-M8
805566,1,2.163835616,0,2.163835616,0,Grade-M8,1,1.753816047,0,1.753816047,0,Grade-M8
805573,1,2.380136986,0,2.380136986,0,Grade-M8,1,2.358599696,0,2.358599696,0,Grade-M8
805574,1,1.718150685,2.668493151,1.582387476,0.125,Grade-M8,1,1.728158295,2.675342466,1.457534247,0.222222222,Grade-M8
805585,1,1.901369863,1.62739726,1.969863014,0.2,Grade-M11,1,1.767351598,1.965068493,1.668493151,0.333333333,Grade-M11
805588,1,1.103424658,0,1.103424658,0,Grade-M5,1,1.082191781,0,1.082191781,0,Grade-M5
